movement_id,product_id,type,quantity,old_quantity,new_quantity,unit_price,note,created_at
MOV00823,PROD0122,SALE,2,57,55,60000,Xuất kho bán hàng ORD00282,2025-02-18
MOV00824,PROD0025,SALE,2,21,19,5000,Xuất kho bán hàng ORD00282,2025-02-18
MOV00825,PROD0106,SALE,2,66,64,25000,Xuất kho bán hàng ORD00282,2025-02-18
MOV00826,PROD0076,SALE,1,44,43,30000,Xuất kho bán hàng ORD00282,2025-02-18
MOV00827,PROD0043,SALE,1,55,54,18000,Xuất kho bán hàng ORD00283,2025-02-18
MOV00828,PROD0080,SALE,1,53,52,10000,Xuất kho bán hàng ORD00284,2025-02-18
MOV00829,PROD0044,SALE,3,61,58,25000,Xuất kho bán hàng ORD00284,2025-02-18
MOV00830,PROD0111,SALE,2,57,55,32000,Xuất kho bán hàng ORD00284,2025-02-18
MOV00831,PROD0099,SALE,1,38,37,22000,Xuất kho bán hàng ORD00284,2025-02-18
MOV00832,PROD0094,SALE,2,56,54,8000,Xuất kho bán hàng ORD00285,2025-02-19
MOV00833,PROD0118,SALE,3,69,66,38000,Xuất kho bán hàng ORD00285,2025-02-19
MOV00834,PROD0115,SALE,2,34,32,40000,Xuất kho bán hàng ORD00285,2025-02-19
MOV00835,PROD0056,SALE,3,37,34,15000,Xuất kho bán hàng ORD00286,2025-02-19
MOV00836,PROD0070,SALE,1,30,29,22000,Xuất kho bán hàng ORD00286,2025-02-19
MOV00837,PROD0069,SALE,1,67,66,15000,Xuất kho bán hàng ORD00287,2025-02-19
MOV00838,PROD0042,SALE,3,53,50,9000,Xuất kho bán hàng ORD00287,2025-02-19
MOV00839,PROD0031,SALE,3,88,85,35000,Xuất kho bán hàng ORD00288,2025-02-19
MOV00840,PROD0017,SALE,2,49,47,50000,Xuất kho bán hàng ORD00288,2025-02-19
MOV00841,PROD0113,SALE,1,40,39,10000,Xuất kho bán hàng ORD00288,2025-02-19
MOV00842,PROD0111,SALE,2,55,53,32000,Xuất kho bán hàng ORD00288,2025-02-19
MOV00843,PROD0005,SALE,2,25,23,25000,Xuất kho bán hàng ORD00289,2025-02-19
MOV00844,PROD0110,SALE,2,39,37,20000,Xuất kho bán hàng ORD00290,2025-02-19
MOV00845,PROD0005,SALE,2,23,21,25000,Xuất kho bán hàng ORD00291,2025-02-19
MOV00846,PROD0032,SALE,3,43,40,35000,Xuất kho bán hàng ORD00291,2025-02-19
MOV00847,PROD0058,SALE,3,55,52,28000,Xuất kho bán hàng ORD00291,2025-02-19
MOV00848,PROD0065,SALE,3,22,19,10000,Xuất kho bán hàng ORD00292,2025-02-20
MOV00849,PROD0090,SALE,2,38,36,12000,Xuất kho bán hàng ORD00292,2025-02-20
MOV00850,PROD0105,SALE,2,54,52,12000,Xuất kho bán hàng ORD00292,2025-02-20
MOV00851,PROD0068,SALE,2,22,20,10000,Xuất kho bán hàng ORD00292,2025-02-20
MOV00852,PROD0002,SALE,1,60,59,25000,Xuất kho bán hàng ORD00293,2025-02-20
MOV00853,PROD0120,SALE,3,32,29,30000,Xuất kho bán hàng ORD00293,2025-02-20
MOV00854,PROD0112,SALE,1,56,55,12000,Xuất kho bán hàng ORD00293,2025-02-20
MOV00855,PROD0066,SALE,1,52,51,25000,Xuất kho bán hàng ORD00294,2025-02-20
MOV00856,PROD0062,SALE,2,36,34,30000,Xuất kho bán hàng ORD00294,2025-02-20
MOV00857,PROD0012,SALE,3,43,40,75000,Xuất kho bán hàng ORD00294,2025-02-20
MOV00858,PROD0119,SALE,1,62,61,75000,Xuất kho bán hàng ORD00295,2025-02-20
MOV00859,PROD0055,SALE,3,20,17,9000,Xuất kho bán hàng ORD00296,2025-02-20
MOV00860,PROD0071,SALE,2,30,28,20000,Xuất kho bán hàng ORD00296,2025-02-20
MOV00861,PROD0115,SALE,3,32,29,40000,Xuất kho bán hàng ORD00296,2025-02-20
MOV00862,PROD0036,SALE,1,37,36,35000,Xuất kho bán hàng ORD00296,2025-02-20
MOV00863,PROD0072,SALE,3,56,53,22000,Xuất kho bán hàng ORD00297,2025-02-20
MOV00864,PROD0015,SALE,3,38,35,40000,Xuất kho bán hàng ORD00298,2025-02-21
MOV00865,PROD0061,SALE,3,48,45,20000,Xuất kho bán hàng ORD00298,2025-02-21
MOV00866,PROD0121,SALE,1,58,57,35000,Xuất kho bán hàng ORD00299,2025-02-21
MOV00867,PROD0047,SALE,2,66,64,22000,Xuất kho bán hàng ORD00299,2025-02-21
MOV00868,PROD0011,SALE,1,34,33,100000,Xuất kho bán hàng ORD00299,2025-02-21
MOV00869,PROD0075,SALE,3,21,18,20000,Xuất kho bán hàng ORD00299,2025-02-21
MOV00870,PROD0039,SALE,2,18,16,20000,Xuất kho bán hàng ORD00300,2025-02-21
MOV00871,PROD0089,SALE,2,60,58,8000,Xuất kho bán hàng ORD00300,2025-02-21
MOV00872,PROD0058,SALE,2,52,50,28000,Xuất kho bán hàng ORD00300,2025-02-21
MOV00873,PROD0047,SALE,1,64,63,22000,Xuất kho bán hàng ORD00301,2025-02-21
MOV00874,PROD0035,SALE,2,7,5,5000,Xuất kho bán hàng ORD00301,2025-02-21
MOV00875,PROD0088,SALE,1,52,51,31000,Xuất kho bán hàng ORD00301,2025-02-21
MOV00876,PROD0115,SALE,3,29,26,40000,Xuất kho bán hàng ORD00302,2025-02-22
MOV00877,PROD0002,SALE,3,59,56,25000,Xuất kho bán hàng ORD00302,2025-02-22
MOV00878,PROD0014,SALE,3,36,33,60000,Xuất kho bán hàng ORD00302,2025-02-22
MOV00879,PROD0096,SALE,1,65,64,8000,Xuất kho bán hàng ORD00303,2025-02-22
MOV00880,PROD0023,SALE,1,43,42,25000,Xuất kho bán hàng ORD00304,2025-02-22
MOV00881,PROD0037,SALE,2,48,46,60000,Xuất kho bán hàng ORD00304,2025-02-22
MOV00882,PROD0105,SALE,2,52,50,12000,Xuất kho bán hàng ORD00304,2025-02-22
MOV00883,PROD0013,SALE,3,36,33,25000,Xuất kho bán hàng ORD00304,2025-02-22
MOV00884,PROD0082,SALE,3,40,37,15000,Xuất kho bán hàng ORD00305,2025-02-22
MOV00885,PROD0005,SALE,1,21,20,25000,Xuất kho bán hàng ORD00305,2025-02-22
MOV00886,PROD0122,SALE,2,55,53,60000,Xuất kho bán hàng ORD00305,2025-02-22
MOV00887,PROD0080,SALE,1,52,51,10000,Xuất kho bán hàng ORD00306,2025-02-22
MOV00888,PROD0058,SALE,2,50,48,28000,Xuất kho bán hàng ORD00306,2025-02-22
MOV00889,PROD0060,SALE,2,28,26,10000,Xuất kho bán hàng ORD00307,2025-02-22
MOV00890,PROD0049,SALE,3,49,46,20000,Xuất kho bán hàng ORD00307,2025-02-22
MOV00891,PROD0038,SALE,3,61,58,30000,Xuất kho bán hàng ORD00307,2025-02-22
MOV00892,PROD0029,SALE,1,47,46,12000,Xuất kho bán hàng ORD00307,2025-02-22
MOV00893,PROD0022,SALE,3,57,54,45000,Xuất kho bán hàng ORD00308,2025-02-22
MOV00894,PROD0047,SALE,2,63,61,22000,Xuất kho bán hàng ORD00309,2025-02-23
MOV00895,PROD0001,SALE,3,19,16,30000,Xuất kho bán hàng ORD00309,2025-02-23
MOV00896,PROD0010,SALE,3,33,30,18000,Xuất kho bán hàng ORD00309,2025-02-23
MOV00897,PROD0094,SALE,1,54,53,8000,Xuất kho bán hàng ORD00310,2025-02-23
MOV00898,PROD0004,SALE,2,50,48,17000,Xuất kho bán hàng ORD00311,2025-02-23
MOV00899,PROD0080,SALE,1,51,50,10000,Xuất kho bán hàng ORD00311,2025-02-23
MOV00900,PROD0013,SALE,2,33,31,25000,Xuất kho bán hàng ORD00312,2025-02-23
MOV00901,PROD0088,SALE,2,51,49,31000,Xuất kho bán hàng ORD00312,2025-02-23
MOV00902,PROD0083,SALE,1,46,45,12000,Xuất kho bán hàng ORD00313,2025-02-23
MOV00903,PROD0053,SALE,2,24,22,40000,Xuất kho bán hàng ORD00313,2025-02-23
MOV00904,PROD0001,SALE,1,16,15,30000,Xuất kho bán hàng ORD00314,2025-02-23
MOV00905,PROD0073,SALE,2,44,42,15000,Xuất kho bán hàng ORD00314,2025-02-23
MOV00906,PROD0094,SALE,1,53,52,8000,Xuất kho bán hàng ORD00314,2025-02-23
MOV00907,PROD0074,SALE,3,37,34,18000,Xuất kho bán hàng ORD00314,2025-02-23
MOV00908,PROD0118,SALE,2,66,64,38000,Xuất kho bán hàng ORD00315,2025-02-23
MOV00909,PROD0026,SALE,2,34,32,5000,Xuất kho bán hàng ORD00315,2025-02-23
MOV00910,PROD0088,SALE,2,49,47,31000,Xuất kho bán hàng ORD00315,2025-02-23
MOV00911,PROD0037,SALE,2,46,44,60000,Xuất kho bán hàng ORD00316,2025-02-24
MOV00912,PROD0085,SALE,1,73,72,48000,Xuất kho bán hàng ORD00317,2025-02-24
MOV00913,PROD0072,SALE,1,53,52,22000,Xuất kho bán hàng ORD00318,2025-02-24
MOV00914,PROD0020,SALE,2,45,43,12000,Xuất kho bán hàng ORD00318,2025-02-24
MOV00915,PROD0088,SALE,1,47,46,31000,Xuất kho bán hàng ORD00318,2025-02-24
MOV00916,PROD0064,SALE,1,66,65,10000,Xuất kho bán hàng ORD00318,2025-02-24
MOV00917,PROD0117,SALE,1,39,38,100000,Xuất kho bán hàng ORD00319,2025-02-24
MOV00918,PROD0027,SALE,2,31,29,12000,Xuất kho bán hàng ORD00319,2025-02-24
MOV00919,PROD0111,SALE,2,53,51,32000,Xuất kho bán hàng ORD00319,2025-02-24
MOV00920,PROD0056,SALE,3,34,31,15000,Xuất kho bán hàng ORD00320,2025-02-24
MOV00921,PROD0103,SALE,1,36,35,50000,Xuất kho bán hàng ORD00320,2025-02-24
MOV00922,PROD0022,SALE,3,54,51,45000,Xuất kho bán hàng ORD00321,2025-02-24
MOV00923,PROD0101,SALE,2,33,31,10000,Xuất kho bán hàng ORD00321,2025-02-24
MOV00924,PROD0073,SALE,3,42,39,15000,Xuất kho bán hàng ORD00322,2025-02-25
MOV00925,PROD0116,SALE,2,50,48,45000,Xuất kho bán hàng ORD00322,2025-02-25
MOV00926,PROD0087,SALE,2,36,34,22000,Xuất kho bán hàng ORD00323,2025-02-25
MOV00927,PROD0014,SALE,2,33,31,60000,Xuất kho bán hàng ORD00323,2025-02-25
MOV00928,PROD0009,SALE,3,47,44,12000,Xuất kho bán hàng ORD00323,2025-02-25
MOV00929,PROD0073,SALE,3,39,36,15000,Xuất kho bán hàng ORD00323,2025-02-25
MOV00930,PROD0097,SALE,2,24,22,10000,Xuất kho bán hàng ORD00324,2025-02-25
MOV00931,PROD0091,SALE,1,32,31,16000,Xuất kho bán hàng ORD00324,2025-02-25
MOV00932,PROD0115,SALE,1,26,25,40000,Xuất kho bán hàng ORD00324,2025-02-25
MOV00933,PROD0047,SALE,1,61,60,22000,Xuất kho bán hàng ORD00325,2025-02-25
MOV00934,PROD0061,SALE,2,45,43,20000,Xuất kho bán hàng ORD00325,2025-02-25
MOV00935,PROD0069,SALE,1,66,65,15000,Xuất kho bán hàng ORD00325,2025-02-25
MOV00936,PROD0032,SALE,2,40,38,35000,Xuất kho bán hàng ORD00326,2025-02-25
MOV00937,PROD0057,SALE,2,34,32,35000,Xuất kho bán hàng ORD00327,2025-02-25
MOV00938,PROD0050,SALE,1,63,62,5000,Xuất kho bán hàng ORD00327,2025-02-25
MOV00939,PROD0113,SALE,2,39,37,10000,Xuất kho bán hàng ORD00327,2025-02-25
MOV00940,PROD0038,SALE,1,58,57,30000,Xuất kho bán hàng ORD00327,2025-02-25
MOV00941,PROD0096,SALE,2,64,62,8000,Xuất kho bán hàng ORD00328,2025-02-26
MOV00942,PROD0021,SALE,3,45,42,45000,Xuất kho bán hàng ORD00328,2025-02-26
MOV00943,PROD0117,SALE,2,38,36,100000,Xuất kho bán hàng ORD00328,2025-02-26
MOV00944,PROD0044,SALE,2,58,56,25000,Xuất kho bán hàng ORD00328,2025-02-26
MOV00945,PROD0062,SALE,1,34,33,30000,Xuất kho bán hàng ORD00329,2025-02-26
MOV00946,PROD0095,SALE,2,53,51,12000,Xuất kho bán hàng ORD00330,2025-02-26
MOV00947,PROD0064,SALE,2,65,63,10000,Xuất kho bán hàng ORD00330,2025-02-26
MOV00948,PROD0116,SALE,2,48,46,45000,Xuất kho bán hàng ORD00330,2025-02-26
MOV00949,PROD0081,SALE,3,17,14,12000,Xuất kho bán hàng ORD00330,2025-02-26
MOV00950,PROD0081,SALE,2,14,12,12000,Xuất kho bán hàng ORD00331,2025-02-26
MOV00951,PROD0047,SALE,3,60,57,22000,Xuất kho bán hàng ORD00332,2025-02-26
MOV00952,PROD0094,SALE,1,52,51,8000,Xuất kho bán hàng ORD00333,2025-02-26
MOV00953,PROD0016,SALE,1,41,40,150000,Xuất kho bán hàng ORD00333,2025-02-26
MOV00954,PROD0088,SALE,2,46,44,31000,Xuất kho bán hàng ORD00333,2025-02-26
MOV00955,PROD0110,SALE,2,37,35,20000,Xuất kho bán hàng ORD00334,2025-02-26
MOV00956,PROD0115,SALE,3,25,22,40000,Xuất kho bán hàng ORD00334,2025-02-26
MOV00957,PROD0072,SALE,3,52,49,22000,Xuất kho bán hàng ORD00334,2025-02-26
MOV00958,PROD0120,SALE,1,29,28,30000,Xuất kho bán hàng ORD00335,2025-02-26
MOV00959,PROD0001,SALE,2,15,13,30000,Xuất kho bán hàng ORD00335,2025-02-26
MOV00960,PROD0038,SALE,2,57,55,30000,Xuất kho bán hàng ORD00335,2025-02-26
MOV00961,PROD0121,SALE,2,57,55,35000,Xuất kho bán hàng ORD00335,2025-02-26
MOV00962,PROD0105,SALE,2,50,48,12000,Xuất kho bán hàng ORD00336,2025-02-27
MOV00963,PROD0101,SALE,2,31,29,10000,Xuất kho bán hàng ORD00336,2025-02-27
MOV00964,PROD0081,SALE,1,12,11,12000,Xuất kho bán hàng ORD00336,2025-02-27
MOV00965,PROD0050,SALE,2,62,60,5000,Xuất kho bán hàng ORD00337,2025-02-27
MOV00966,PROD0038,SALE,3,55,52,30000,Xuất kho bán hàng ORD00337,2025-02-27
MOV00967,PROD0094,SALE,2,51,49,8000,Xuất kho bán hàng ORD00337,2025-02-27
MOV00968,PROD0055,SALE,1,17,16,9000,Xuất kho bán hàng ORD00337,2025-02-27
MOV00969,PROD0072,SALE,2,49,47,22000,Xuất kho bán hàng ORD00338,2025-02-27
MOV00970,PROD0018,SALE,3,46,43,125000,Xuất kho bán hàng ORD00338,2025-02-27
MOV00971,PROD0027,SALE,3,29,26,12000,Xuất kho bán hàng ORD00338,2025-02-27
MOV00972,PROD0026,SALE,2,32,30,5000,Xuất kho bán hàng ORD00338,2025-02-27
MOV00973,PROD0021,SALE,3,42,39,45000,Xuất kho bán hàng ORD00339,2025-02-27
MOV00974,PROD0114,SALE,2,75,73,50000,Xuất kho bán hàng ORD00339,2025-02-27
MOV00975,PROD0003,SALE,2,30,28,20000,Xuất kho bán hàng ORD00340,2025-02-27
MOV00976,PROD0104,SALE,1,18,17,50000,Xuất kho bán hàng ORD00340,2025-02-27
MOV00977,PROD0119,SALE,2,61,59,75000,Xuất kho bán hàng ORD00341,2025-02-28
MOV00978,PROD0010,SALE,3,30,27,18000,Xuất kho bán hàng ORD00342,2025-02-28
MOV00979,PROD0005,SALE,3,20,17,25000,Xuất kho bán hàng ORD00343,2025-02-28
MOV00980,PROD0112,SALE,2,55,53,12000,Xuất kho bán hàng ORD00344,2025-02-28
MOV00981,PROD0036,SALE,3,36,33,35000,Xuất kho bán hàng ORD00344,2025-02-28
MOV00982,PROD0013,SALE,2,31,29,25000,Xuất kho bán hàng ORD00345,2025-02-28
MOV00983,PROD0010,SALE,1,27,26,18000,Xuất kho bán hàng ORD00345,2025-02-28
MOV00984,PROD0034,SALE,2,66,64,20000,Xuất kho bán hàng ORD00345,2025-02-28
MOV00985,PROD0043,SALE,3,54,51,18000,Xuất kho bán hàng ORD00345,2025-02-28
MOV00986,PROD0022,SALE,3,51,48,45000,Xuất kho bán hàng ORD00346,2025-02-28
MOV00987,PROD0025,SALE,3,19,16,5000,Xuất kho bán hàng ORD00346,2025-02-28
MOV00988,PROD0116,SALE,1,46,45,45000,Xuất kho bán hàng ORD00347,2025-02-28
MOV00989,PROD0065,SALE,3,19,16,10000,Xuất kho bán hàng ORD00347,2025-02-28
MOV00990,PROD0003,SALE,1,28,27,20000,Xuất kho bán hàng ORD00347,2025-02-28
MOV00991,PROD0021,SALE,3,39,36,45000,Xuất kho bán hàng ORD00348,2025-03-01
MOV00992,PROD0044,SALE,2,56,54,25000,Xuất kho bán hàng ORD00348,2025-03-01
MOV00993,PROD0036,SALE,3,33,30,35000,Xuất kho bán hàng ORD00348,2025-03-01
MOV00994,PROD0047,SALE,2,57,55,22000,Xuất kho bán hàng ORD00349,2025-03-01
MOV00995,PROD0091,SALE,1,31,30,16000,Xuất kho bán hàng ORD00350,2025-03-01
MOV00996,PROD0071,SALE,1,28,27,20000,Xuất kho bán hàng ORD00350,2025-03-01
MOV00997,PROD0022,SALE,1,48,47,45000,Xuất kho bán hàng ORD00350,2025-03-01
MOV00998,PROD0079,SALE,3,30,27,30000,Xuất kho bán hàng ORD00350,2025-03-01
MOV00999,PROD0030,SALE,2,37,35,10000,Xuất kho bán hàng ORD00351,2025-03-01
MOV01000,PROD0080,SALE,2,50,48,10000,Xuất kho bán hàng ORD00351,2025-03-01
MOV01001,PROD0026,SALE,3,30,27,5000,Xuất kho bán hàng ORD00352,2025-03-01
MOV01002,PROD0021,SALE,1,36,35,45000,Xuất kho bán hàng ORD00353,2025-03-01
MOV01003,PROD0118,SALE,3,64,61,38000,Xuất kho bán hàng ORD00353,2025-03-01
MOV01004,PROD0026,SALE,2,27,25,5000,Xuất kho bán hàng ORD00354,2025-03-02
MOV01005,PROD0051,SALE,1,60,59,8000,Xuất kho bán hàng ORD00355,2025-03-02
MOV01006,PROD0022,SALE,1,47,46,45000,Xuất kho bán hàng ORD00355,2025-03-02
MOV01007,PROD0029,SALE,2,46,44,12000,Xuất kho bán hàng ORD00355,2025-03-02
MOV01008,PROD0093,SALE,1,33,32,24000,Xuất kho bán hàng ORD00356,2025-03-02
MOV01009,PROD0002,SALE,1,56,55,25000,Xuất kho bán hàng ORD00356,2025-03-02
MOV01010,PROD0080,SALE,2,48,46,10000,Xuất kho bán hàng ORD00356,2025-03-02
MOV01011,PROD0055,SALE,1,16,15,9000,Xuất kho bán hàng ORD00356,2025-03-02
MOV01012,PROD0105,SALE,2,48,46,12000,Xuất kho bán hàng ORD00357,2025-03-02
MOV01013,PROD0067,SALE,2,40,38,30000,Xuất kho bán hàng ORD00357,2025-03-02
MOV01014,PROD0042,SALE,3,50,47,9000,Xuất kho bán hàng ORD00357,2025-03-02
MOV01015,PROD0082,SALE,1,37,36,15000,Xuất kho bán hàng ORD00357,2025-03-02
MOV01016,PROD0052,SALE,2,46,44,12000,Xuất kho bán hàng ORD00358,2025-03-02
MOV01017,PROD0105,SALE,2,46,44,12000,Xuất kho bán hàng ORD00358,2025-03-02
MOV01018,PROD0042,SALE,3,47,44,9000,Xuất kho bán hàng ORD00358,2025-03-02
MOV01019,PROD0068,SALE,1,20,19,10000,Xuất kho bán hàng ORD00359,2025-03-02
MOV01020,PROD0095,SALE,1,51,50,12000,Xuất kho bán hàng ORD00359,2025-03-02
MOV01021,PROD0039,SALE,1,16,15,20000,Xuất kho bán hàng ORD00360,2025-03-02
MOV01022,PROD0055,SALE,3,15,12,9000,Xuất kho bán hàng ORD00360,2025-03-02
MOV01023,PROD0053,SALE,3,22,19,40000,Xuất kho bán hàng ORD00360,2025-03-02
MOV01024,PROD0040,SALE,1,56,55,40000,Xuất kho bán hàng ORD00361,2025-03-03
MOV01025,PROD0070,SALE,1,29,28,22000,Xuất kho bán hàng ORD00361,2025-03-03
MOV01026,PROD0077,SALE,1,22,21,6000,Xuất kho bán hàng ORD00361,2025-03-03
MOV01027,PROD0080,SALE,2,46,44,10000,Xuất kho bán hàng ORD00361,2025-03-03
MOV01028,PROD0079,SALE,3,27,24,30000,Xuất kho bán hàng ORD00362,2025-03-03
MOV01029,PROD0086,SALE,2,40,38,22000,Xuất kho bán hàng ORD00362,2025-03-03
MOV01030,PROD0027,SALE,2,26,24,12000,Xuất kho bán hàng ORD00362,2025-03-03
MOV01031,PROD0110,SALE,2,35,33,20000,Xuất kho bán hàng ORD00363,2025-03-03
MOV01032,PROD0074,SALE,3,34,31,18000,Xuất kho bán hàng ORD00363,2025-03-03
MOV01033,PROD0057,SALE,1,32,31,35000,Xuất kho bán hàng ORD00364,2025-03-03
MOV01034,PROD0070,SALE,3,28,25,22000,Xuất kho bán hàng ORD00365,2025-03-04
MOV01035,PROD0057,SALE,3,31,28,35000,Xuất kho bán hàng ORD00365,2025-03-04
MOV01036,PROD0042,SALE,2,44,42,9000,Xuất kho bán hàng ORD00365,2025-03-04
MOV01037,PROD0072,SALE,1,47,46,22000,Xuất kho bán hàng ORD00366,2025-03-04
MOV01038,PROD0111,SALE,1,51,50,32000,Xuất kho bán hàng ORD00366,2025-03-04
MOV01039,PROD0104,SALE,2,17,15,50000,Xuất kho bán hàng ORD00366,2025-03-04
MOV01040,PROD0021,SALE,1,35,34,45000,Xuất kho bán hàng ORD00366,2025-03-04
MOV01041,PROD0065,SALE,1,16,15,10000,Xuất kho bán hàng ORD00367,2025-03-04
MOV01042,PROD0094,SALE,1,49,48,8000,Xuất kho bán hàng ORD00368,2025-03-04
MOV01043,PROD0105,SALE,1,44,43,12000,Xuất kho bán hàng ORD00368,2025-03-04
MOV01044,PROD0110,SALE,1,33,32,20000,Xuất kho bán hàng ORD00368,2025-03-04
MOV01045,PROD0106,SALE,2,64,62,25000,Xuất kho bán hàng ORD00368,2025-03-04
MOV01046,PROD0097,SALE,1,22,21,10000,Xuất kho bán hàng ORD00369,2025-03-04
MOV01047,PROD0054,SALE,2,41,39,25000,Xuất kho bán hàng ORD00369,2025-03-04
MOV01048,PROD0123,SALE,1,59,58,90000,Xuất kho bán hàng ORD00369,2025-03-04
MOV01049,PROD0083,SALE,1,45,44,12000,Xuất kho bán hàng ORD00370,2025-03-05
MOV01050,PROD0049,SALE,1,46,45,20000,Xuất kho bán hàng ORD00370,2025-03-05
MOV01051,PROD0119,SALE,3,59,56,75000,Xuất kho bán hàng ORD00370,2025-03-05
MOV01052,PROD0091,SALE,2,30,28,16000,Xuất kho bán hàng ORD00370,2025-03-05
MOV01053,PROD0109,SALE,2,45,43,9000,Xuất kho bán hàng ORD00371,2025-03-05
MOV01054,PROD0117,SALE,3,36,33,100000,Xuất kho bán hàng ORD00372,2025-03-05
MOV01055,PROD0123,SALE,3,58,55,90000,Xuất kho bán hàng ORD00373,2025-03-05
MOV01056,PROD0080,SALE,3,44,41,10000,Xuất kho bán hàng ORD00373,2025-03-05
MOV01057,PROD0022,SALE,3,46,43,45000,Xuất kho bán hàng ORD00373,2025-03-05
MOV01058,PROD0018,SALE,1,43,42,125000,Xuất kho bán hàng ORD00374,2025-03-05
MOV01059,PROD0059,SALE,1,36,35,234000,Xuất kho bán hàng ORD00374,2025-03-05
MOV01060,PROD0110,SALE,2,32,30,20000,Xuất kho bán hàng ORD00374,2025-03-05
MOV01061,PROD0110,SALE,1,30,29,20000,Xuất kho bán hàng ORD00375,2025-03-05
MOV01062,PROD0022,SALE,1,43,42,45000,Xuất kho bán hàng ORD00375,2025-03-05
MOV01063,PROD0102,SALE,1,57,56,14000,Xuất kho bán hàng ORD00375,2025-03-05
MOV01064,PROD0039,SALE,2,15,13,20000,Xuất kho bán hàng ORD00375,2025-03-05
MOV01065,PROD0026,SALE,3,25,22,5000,Xuất kho bán hàng ORD00376,2025-03-06
MOV01066,PROD0103,SALE,1,35,34,50000,Xuất kho bán hàng ORD00376,2025-03-06
MOV01067,PROD0085,SALE,1,72,71,48000,Xuất kho bán hàng ORD00377,2025-03-06
MOV01068,PROD0070,SALE,3,25,22,22000,Xuất kho bán hàng ORD00377,2025-03-06
MOV01069,PROD0011,SALE,3,33,30,100000,Xuất kho bán hàng ORD00378,2025-03-06
MOV01070,PROD0025,SALE,1,16,15,5000,Xuất kho bán hàng ORD00378,2025-03-06
MOV01071,PROD0090,SALE,1,36,35,12000,Xuất kho bán hàng ORD00379,2025-03-06
MOV01072,PROD0050,SALE,2,60,58,5000,Xuất kho bán hàng ORD00379,2025-03-06
MOV01073,PROD0073,SALE,2,36,34,15000,Xuất kho bán hàng ORD00379,2025-03-06
MOV01074,PROD0080,SALE,1,41,40,10000,Xuất kho bán hàng ORD00379,2025-03-06
MOV01075,PROD0002,SALE,2,55,53,25000,Xuất kho bán hàng ORD00380,2025-03-06
MOV01076,PROD0049,SALE,2,45,43,20000,Xuất kho bán hàng ORD00381,2025-03-07
MOV01077,PROD0072,SALE,1,46,45,22000,Xuất kho bán hàng ORD00382,2025-03-07
MOV01078,PROD0044,SALE,1,54,53,25000,Xuất kho bán hàng ORD00383,2025-03-07
MOV01079,PROD0048,SALE,2,35,33,50000,Xuất kho bán hàng ORD00383,2025-03-07
MOV01080,PROD0004,SALE,2,48,46,17000,Xuất kho bán hàng ORD00384,2025-03-07
MOV01081,PROD0070,SALE,2,22,20,22000,Xuất kho bán hàng ORD00384,2025-03-07
MOV01082,PROD0104,SALE,2,15,13,50000,Xuất kho bán hàng ORD00385,2025-03-07
MOV01083,PROD0057,SALE,2,28,26,35000,Xuất kho bán hàng ORD00386,2025-03-07
MOV01084,PROD0112,SALE,2,53,51,12000,Xuất kho bán hàng ORD00386,2025-03-07
MOV01085,PROD0016,SALE,1,40,39,150000,Xuất kho bán hàng ORD00386,2025-03-07
MOV01086,PROD0093,SALE,2,32,30,24000,Xuất kho bán hàng ORD00387,2025-03-07
MOV01087,PROD0110,SALE,2,29,27,20000,Xuất kho bán hàng ORD00387,2025-03-07
MOV01088,PROD0015,SALE,1,35,34,40000,Xuất kho bán hàng ORD00387,2025-03-07
MOV01089,PROD0107,SALE,2,29,27,12000,Xuất kho bán hàng ORD00388,2025-03-08
MOV01090,PROD0042,SALE,2,42,40,9000,Xuất kho bán hàng ORD00388,2025-03-08
MOV01091,PROD0059,SALE,1,35,34,234000,Xuất kho bán hàng ORD00388,2025-03-08
MOV01092,PROD0071,SALE,2,27,25,20000,Xuất kho bán hàng ORD00388,2025-03-08
MOV01093,PROD0095,SALE,1,50,49,12000,Xuất kho bán hàng ORD00389,2025-03-08
MOV01094,PROD0078,SALE,2,43,41,12000,Xuất kho bán hàng ORD00389,2025-03-08
MOV01095,PROD0003,SALE,1,27,26,20000,Xuất kho bán hàng ORD00389,2025-03-08
MOV01096,PROD0012,SALE,2,40,38,75000,Xuất kho bán hàng ORD00389,2025-03-08
MOV01097,PROD0044,SALE,1,53,52,25000,Xuất kho bán hàng ORD00390,2025-03-08
MOV01098,PROD0004,SALE,2,46,44,17000,Xuất kho bán hàng ORD00390,2025-03-08
MOV01099,PROD0015,SALE,2,34,32,40000,Xuất kho bán hàng ORD00390,2025-03-08
MOV01100,PROD0080,SALE,3,40,37,10000,Xuất kho bán hàng ORD00391,2025-03-08
MOV01101,PROD0008,SALE,2,78,76,28000,Xuất kho bán hàng ORD00392,2025-03-08
MOV01102,PROD0090,SALE,2,35,33,12000,Xuất kho bán hàng ORD00392,2025-03-08
MOV01103,PROD0096,SALE,2,62,60,8000,Xuất kho bán hàng ORD00392,2025-03-08
MOV01104,PROD0080,SALE,2,37,35,10000,Xuất kho bán hàng ORD00392,2025-03-08
MOV01105,PROD0066,SALE,2,51,49,25000,Xuất kho bán hàng ORD00393,2025-03-09
MOV01106,PROD0071,SALE,3,25,22,20000,Xuất kho bán hàng ORD00393,2025-03-09
